,,klimatst -  / kl_FRE / 001 / Temperatur utomhus,A0133011 - Studenthuset / el_007 / 001 / Energi,A0133011 - Studenthuset / kb_001 / 001 / Volym,A0133011 - Studenthuset / kb_001 / 001 / Temp fram,A0133011 - Studenthuset / kb_001 / 001 / Temp retur,,A0133011 - Studenthuset / kb_001 / 001 / Energi,,,A0133011 - Studenthuset / fj_001 / 001 / Volym,A0133011 - Studenthuset / fj_001 / 001 / Temp fram,A0133011 - Studenthuset / fj_001 / 001 / Temp retur,,A0133011 - Studenthuset / fj_001 / 001 / Energi,A0133011 - Studenthuset / fj_001 / 001 / Effekt,,A0133011 - Studenthuset / vv_001 / 001 / Volym,,,,EL 003,,A0133011 - Studenthuset / kb_101 / 001 / Effekt,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Date & time,Inter-val #,Ambient temperature (°C),Heat pump _ circulating pump electrical energy consumption,Volume flow of ground loop  for time step.,Loop fluid  to the boreholes,Loop fluid from the boreholes,Calculated heat provided by loop,Cooling energy from meter (smeared out) ①,,Best estimate of cooling provided,Heating volume measurement (low precision),Temperature heating to bldg,Temperature htg return,Calculating heating power from mdot cp DT,Heating energy provided,Heating provided,Best estimate of heating provided,Volume of DHW con-sumed ,Est. of DHW by HP provided assuming Tsupply = sin func; THW=55,COP based on bldg heating only.,COP Based on bldg. heating & DHW heating,EL003,COP Based on Bldg. Htg. & DHW Htg. & (EL003 + EL007),Cooling power (Note- starts on 4/4/16 when meter was installed),Clg fraction [Clg/ (Clg+Htg +DHW)]  ,EL003 (load-side pumps & fans) allocated to cooling (kWh),EL003 (load-side pumps & fans) allocated to heating (kWh),Circulating pump electricity for cooling based on  heating fraction,Circulating pump electricity for heating based on  heating fraction,LPS htg to DHW (kW),LPS htg to building,DHW provided by HP (kW),DHW Load Including Legionella Protection,Est. source-side circ pump energy consumption (kWh/h),LPS htg (total),Month for binning purposes,Useful heat dissipated by LPS to building.,Useful heat dissipated by internal pumps & fans,Day number,Incoming water supply temperature (°C),,,,,,,,,,,,Mean loop temperature (°C),Fractional error in bldg htg provided,Error in bldg htg provided (kWh/h),"Fractional error in bldg clg provided (Calculated starting Sept 1; before that, estimated)",Error in bldg clg provided (kWh/h),Fractional Error in DHW provided by HP,Error in DHW provided by HP (kWh/h),Error in total heating (Bldg + DHW) by heat pumps (kWh/h),Fractional error in total heating provided by heat pumps,,Heating fraction for allocating EL011 Power,Error in EL007 measurement (kWh),Error in EL011 measurement (kWh),Error in EL007 + EL011 for heating (kWh) [Eqn 17],Error in EL011 measurement for heating (kWh),Fractional error in LPS Heating to DHW,Absolute error in LPS Heating to DHW (kW),Error in EL011 measurement for cooling (kWh),,,,,,,
,,°C,kWh,m³,°C,°C,kW,MWh,,kW,m³,°C,°C,kW,MWh,kW,kW,m³,kWh/h,,,,,kW,,,,kW,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/16,2521,15.6,2.94,29,11.3,11.2,-3.221752985,0.025,,4,0,23,22,0,0,0,0,0,0,0,0,7.74,0,4,1,6.70863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,196,13.48,,,,,,,,,,,,11.25,7%,0.00,0.055,0.22,0.081889754,0,0,0,,0,0.0294,0.19,0.10327323,0,0.287228132,0,0.19,,,,,,,
7/15/16 1:00,2522,15.0,2.99,29,11.2,11.2,0,0.025,,4,0,23,22,0,0,0,0,0,0,0,0,7.73,0,4,1,6.69863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,196,13.48,,,,,,,,,,,,11.2,7%,0.00,0.055,0.22,0.081889754,0,0,0,,0,0.0299,0.19,0.103416681,0,0.287228132,0,0.19,,,,,,,
7/15/16 2:00,2523,14.8,2.9,28,11.1,11.1,0,0.02,,3,0,23,22,0,0,0,0,0,0,0,0,7.76,0,3,1,6.831688615,0,0.928311385,0,0,3,0,3,0.928311385,3,7,0,0,196,13.48,,,,,,,,,,,,11.1,7%,0.00,0.055,0.165,0.081889754,0,0,0,,0,0.029,0.19,0.10316007,0,0.287228132,0,0.19,,,,,,,
7/15/16 3:00,2524,14.2,2.94,29,11.1,11.1,0,0.02,,4,0,23,22,0,0,0,0,0,0,0,0,7.63,0,4,1,6.59863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,196,13.48,,,,,,,,,,,,11.1,7%,0.00,0.055,0.22,0.081889754,0,0,0,,0,0.0294,0.19,0.10327323,0,0.287228132,0,0.19,,,,,,,
7/15/16 4:00,2525,14.0,2.9,29,11.1,11,-3.220998739,0.02,,5,0,23,22,0,0,0,0,0,0,0,0,7.63,0,5,1,6.59863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,196,13.48,,,,,,,,,,,,11.05,7%,0.00,0.055,0.275,0.081889754,0,0,0,,0,0.029,0.19,0.10316007,0,0.287228132,0,0.19,,,,,,,
7/15/16 5:00,2526,14.7,2.92,29,11.1,11,-3.220998739,0.02,,6,0,23,22,0,0,0,0,0,0,0,0,7.27,0,6,1,6.23863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,196,13.48,,,,,,,,,,,,11.05,7%,0.00,0.055,0.33,0.081889754,0,0,0,,0,0.0292,0.19,0.103216472,0,0.287228132,0,0.19,,,,,,,
7/15/16 6:00,2527,14.8,2.89,29,11.1,11.1,0,0.02,,10,0,23,22,0,0,0,0,0,0,0,0,6.8,0,10,1,5.76863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,196,13.48,,,,,,,,,,,,11.1,7%,0.00,0.055,0.55,0.081889754,0,0,0,,0,0.0289,0.19,0.103132003,0,0.287228132,0,0.19,,,,,,,
7/15/16 7:00,2528,15.0,2.88,29,11.2,11.2,0,0.025,,18,0,23,22,0,0,0,0,0.01,0.483225021,0,0.167786466,9.95,0.037663681,18,1,8.91863218,0,1.03136782,0,0.058194444,3,0.483225021,3.534631938,1.03136782,3.058194444,7,0,0,196,13.48,,,,,,,,,,,,11.2,7%,0.00,0.055,0.99,0.081889754,0.039571178,0.039571178,0.081889754,,0.026143978,0.0288,0.19,0.10506686,0.004967356,0.287228132,0.016715082,0.185032644,,,,,,,
7/15/16 8:00,2529,15.3,2.92,28,11.3,11.2,-3.110658055,0.025,,16,0,23,22,0,0,0,0,0.02,0.966450043,0,0.330976042,14.05,0.056950503,16,1,13.12168861,0,0.928311385,0,0.116388889,3,0.966450043,4.069263877,0.928311385,3.116388889,7,0,0,196,13.48,,,,,,,,,,,,11.25,7%,0.00,0.055,0.88,0.081889754,0.079142356,0.079142356,0.081889754,,0.056962419,0.0292,0.19,0.107452368,0.01082286,0.287228132,0.033430163,0.17917714,,,,,,,
7/15/16 9:00,2530,15.6,4.71,29,11.3,11.2,-3.221752985,0.025,,9,0,23,22,0,0,0,0,0.01,0.483225021,0,0.102595546,14.11,0.025676144,9,1,13.07863218,0,1.03136782,0,0.058194444,3,0.483225021,3.534631938,1.03136782,3.058194444,7,0,0,196,13.48,,,,,,,,,,,,11.25,7%,0.00,0.055,0.495,0.081889754,0.039571178,0.039571178,0.081889754,,0.050955769,0.0471,0.19,0.111790312,0.009681596,0.287228132,0.016715082,0.180318404,,,,,,,
7/15/16 10:00,2531,16.4,3.04,29,11.2,11.1,-3.221375773,0.025,,9,0,23,22,0,0,0,0,0.01,0.483225021,0,0.158955599,14.32,0.027835543,9,1,13.28863218,0,1.03136782,0,0.058194444,3,0.483225021,3.534631938,1.03136782,3.058194444,7,0,0,196,13.48,,,,,,,,,,,,11.15,7%,0.00,0.055,0.495,0.081889754,0.039571178,0.039571178,0.081889754,,0.050955769,0.0304,0.19,0.105843393,0.009681596,0.287228132,0.016715082,0.180318404,,,,,,,
7/15/16 11:00,2532,17.3,3.01,29,11.2,11.1,-3.221375773,0.025,,19,0,23,22,0,0,0,0,0.03,1.449675064,0,0.481619623,15.04,0.080314408,19,1,14.00863218,0,1.03136782,0,0.174583333,3,1.449675064,4.603895815,1.03136782,3.174583333,7,0,0,196,13.48,,,,,,,,,,,,11.15,7%,0.00,0.055,1.045,0.081889754,0.118713534,0.118713534,0.081889754,,0.070889883,0.0301,0.19,0.10982871,0.013469078,0.287228132,0.050145245,0.176530922,,,,,,,
7/15/16 12:00,2533,17.1,3.01,29,11.4,11.3,-3.222130377,0.025,,28,0,23,22,0,0,0,0,0.03,1.449675064,0,0.481619623,15.38,0.07882953,28,1,14.34863218,0,1.03136782,0,0.174583333,3,1.449675064,4.603895815,1.03136782,3.174583333,7,0,0,196,13.48,,,,,,,,,,,,11.35,7%,0.00,0.055,1.54,0.081889754,0.118713534,0.118713534,0.081889754,,0.049225503,0.0301,0.19,0.109400207,0.009352846,0.287228132,0.050145245,0.180647154,,,,,,,
7/15/16 13:00,2534,16.4,3.2,28,11.5,11.4,-3.111386984,0.025,,22,0,23,22,0,0,0,0,0.04,1.932900085,0,0.604031277,15.07,0.105796392,22,1,14.14168861,0,0.928311385,0,0.232777778,3,1.932900085,5.138527754,0.928311385,3.232777778,7,0,0,196,13.48,,,,,,,,,,,,11.45,7%,0.00,0.055,1.21,0.081889754,0.158284712,0.158284712,0.081889754,,0.080763304,0.032,0.19,0.112429746,0.015345028,0.287228132,0.066860326,0.174654972,,,,,,,
7/15/16 14:00,2535,16.6,4.6,29,11.4,11.3,-3.222130377,0.025,,19,0,23,22,0,0,0,0,0.02,0.966450043,0,0.210097835,14.95,0.049434785,19,1,13.91863218,0,1.03136782,0,0.116388889,3,0.966450043,4.069263877,1.03136782,3.116388889,7,0,0,196,13.48,,,,,,,,,,,,11.35,7%,0.00,0.055,1.045,0.081889754,0.079142356,0.079142356,0.081889754,,0.048403699,0.046,0.19,0.11303458,0.009196703,0.287228132,0.033430163,0.180803297,,,,,,,
7/15/16 15:00,2536,17.9,3.18,29,11.4,11.3,-3.222130377,0.02,,22,0,23,22,0,0,0,0,0.05,2.416125106,0,0.759787769,14.3,0.13822226,22,1,13.26863218,0,1.03136782,0,0.290972222,3,2.416125106,5.673159692,1.03136782,3.290972222,7,0,0,196,13.48,,,,,,,,,,,,11.35,7%,0.00,0.055,1.21,0.081889754,0.19785589,0.19785589,0.081889754,,0.098956124,0.0318,0.19,0.11471336,0.018801664,0.287228132,0.083575408,0.171198336,,,,,,,
7/15/16 16:00,2537,18.1,3.09,29,11.5,11.4,-3.222507947,0.02,,29,0,22,22,0,0,0,0,0.02,0.966450043,0,0.312767004,14.34,0.055447507,29,1,13.30863218,0,1.03136782,0,0.116388889,3,0.966450043,4.069263877,1.03136782,3.116388889,7,0,0,196,13.48,,,,,,,,,,,,11.45,11%,0.00,0.055,1.595,0.081889754,0.079142356,0.079142356,0.081889754,,0.032251069,0.0309,0.19,0.107557407,0.006127703,0.287228132,0.033430163,0.183872297,,,,,,,
7/15/16 17:00,2538,18.9,4.55,29,11.6,11.5,-3.222885698,0.02,,33,0,22,22,0,0,0,0,0.03,1.449675064,0,0.318609904,14.48,0.076178406,33,1,13.44863218,0,1.03136782,0,0.174583333,3,1.449675064,4.603895815,1.03136782,3.174583333,7,0,0,196,13.48,,,,,,,,,,,,11.55,11%,0.00,0.055,1.815,0.081889754,0.118713534,0.118713534,0.081889754,,0.04208095,0.0455,0.19,0.114494959,0.007995381,0.287228132,0.050145245,0.182004619,,,,,,,
7/15/16 18:00,2539,18.8,3.07,29,11.6,11.6,0,0.02,,29,0,22,22,0,0,0,0,0.01,0.483225021,0,0.157402287,14.31,0.027803511,29,1,13.27863218,0,1.03136782,0,0.058194444,3,0.483225021,3.534631938,1.03136782,3.058194444,7,0,0,196,13.48,,,,,,,,,,,,11.6,11%,0.00,0.055,1.595,0.081889754,0.039571178,0.039571178,0.081889754,,0.016389829,0.0307,0.19,0.105532544,0.003114068,0.287228132,0.016715082,0.186885932,,,,,,,
7/15/16 19:00,2540,19.4,3.11,28,11.6,11.5,-3.111751708,0.02,,24,0,22,22,0,0,0,0,0.01,0.483225021,0,0.15537782,11.33,0.033464337,24,1,10.40168861,0,0.928311385,0,0.058194444,3,0.483225021,3.534631938,0.928311385,3.058194444,7,0,0,196,13.48,,,,,,,,,,,,11.55,11%,0.00,0.055,1.32,0.081889754,0.039571178,0.039571178,0.081889754,,0.019736984,0.0311,0.19,0.105670257,0.003750027,0.287228132,0.016715082,0.186249973,,,,,,,
7/15/16 20:00,2541,18.7,3.12,29,11.6,11.5,-3.222885698,0.025,,22,0,22,22,0,0,0,0,0.01,0.483225021,0,0.154879815,10.71,0.034940349,22,1,9.67863218,0,1.03136782,0,0.058194444,3,0.483225021,3.534631938,1.03136782,3.058194444,7,0,0,196,13.48,,,,,,,,,,,,11.55,11%,0.00,0.055,1.21,0.081889754,0.039571178,0.039571178,0.081889754,,0.021492692,0.0312,0.19,0.105712092,0.004083611,0.287228132,0.016715082,0.185916389,,,,,,,
7/15/16 21:00,2542,18.1,3.08,29,11.5,11.5,0,0.025,,19,0,22,22,0,0,0,0,0,0,0,0,10.73,0,19,1,9.69863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,196,13.48,,,,,,,,,,,,11.5,11%,0.00,0.055,1.045,0.081889754,0,0,0,,0,0.0308,0.19,0.103680471,0,0.287228132,0,0.19,,,,,,,
7/15/16 22:00,2543,17.1,2.98,29,11.4,11.3,-3.222130377,0.025,,7,0,26,22,0,0,0,0,0,0,0,0,8.03,0,7,1,6.99863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,196,13.48,,,,,,,,,,,,11.35,5%,0.00,0.055,0.385,0.081889754,0,0,0,,0,0.0298,0.19,0.103387814,0,0.287228132,0,0.19,,,,,,,
7/15/16 23:00,2544,16.2,2.96,29,11.3,11.2,-3.221752985,0.025,,3,0,25,22,0,0,0,0,0,0,0,0,7.99,0,3,1,6.95863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,196,13.48,,,,,,,,,,,,11.25,5%,0.00,0.055,0.165,0.081889754,0,0,0,,0,0.0296,0.19,0.103330344,0,0.287228132,0,0.19,,,,,,,
7/16/16,2545,15.7,2.97,28,11.1,11.1,0,0.025,,2,0,24,22,0,0,0,0,0,0,0,0,7.77,0,2,1,6.841688615,0,0.928311385,0,0,3,0,3,0.928311385,3,7,0,0,197,13.54,,,,,,,,,,,,11.1,6%,0.00,0.055,0.11,0.08196566,0,0,0,,0,0.0297,0.19,0.103359034,0,0.287228132,0,0.19,,,,,,,
7/16/16 1:00,2546,15.7,2.89,29,11.1,11,-3.220998739,0.025,,3,0,24,22,0,0,0,0,0,0,0,0,7.85,0,3,1,6.81863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11.05,6%,0.00,0.055,0.165,0.08196566,0,0,0,,0,0.0289,0.19,0.103132003,0,0.287228132,0,0.19,,,,,,,
7/16/16 2:00,2547,15.4,2.95,29,11.1,11,-3.220998739,0.025,,3,0,24,22,0,0,0,0,0,0,0,0,7.8,0,3,1,6.76863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11.05,6%,0.00,0.055,0.165,0.08196566,0,0,0,,0,0.0295,0.19,0.103301742,0,0.287228132,0,0.19,,,,,,,
7/16/16 3:00,2548,15.1,2.91,29,11,11,0,0.025,,5,0,24,22,0,0,0,0,0,0,0,0,7.81,0,5,1,6.77863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11,6%,0.00,0.055,0.275,0.08196566,0,0,0,,0,0.0291,0.19,0.103188226,0,0.287228132,0,0.19,,,,,,,
7/16/16 4:00,2549,14.8,2.92,29,11,11,0,0.025,,5,0,24,22,0,0,0,0,0,0,0,0,7.74,0,5,1,6.70863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11,6%,0.00,0.055,0.275,0.08196566,0,0,0,,0,0.0292,0.19,0.103216472,0,0.287228132,0,0.19,,,,,,,
7/16/16 5:00,2550,14.9,2.97,29,11,11,0,0.025,,3,0,24,22,0,0,0,0,0,0,0,0,6.77,0,3,1,5.73863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11,6%,0.00,0.055,0.165,0.08196566,0,0,0,,0,0.0297,0.19,0.103359034,0,0.287228132,0,0.19,,,,,,,
7/16/16 6:00,2551,15.7,2.89,28,11,10.9,-3.109565957,0.025,,7,0,24,22,0,0,0,0,0,0,0,0,6.87,0,7,1,5.941688615,0,0.928311385,0,0,3,0,3,0.928311385,3,7,0,0,197,13.54,,,,,,,,,,,,10.95,6%,0.00,0.055,0.385,0.08196566,0,0,0,,0,0.0289,0.19,0.103132003,0,0.287228132,0,0.19,,,,,,,
7/16/16 7:01,2552,16.4,2.92,29,11,11,0,0.025,,5,0,23,22,0,0,0,0,0,0,0,0,6.99,0,5,1,5.95863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11,7%,0.00,0.055,0.275,0.08196566,0,0,0,,0,0.0292,0.19,0.103216472,0,0.287228132,0,0.19,,,,,,,
7/16/16 8:00,2553,15.3,2.87,29,11,10.9,-3.220621884,0.02,,2,0,23,22,0,0,0,0,0,0,0,0,6.82,0,2,1,5.78863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,10.95,7%,0.00,0.055,0.11,0.08196566,0,0,0,,0,0.0287,0.19,0.103076137,0,0.287228132,0,0.19,,,,,,,
7/16/16 9:00,2554,15.4,3.64,29,10.4,10.9,16.09746193,0.02,,5,0,23,22,0,0,0,0,0,0,0,0,7.04,0,5,1,6.00863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,10.65,7%,0.00,0.055,0.275,0.08196566,0,0,0,,0,0.0364,0.19,0.105479666,0,0.287228132,0,0.19,,,,,,,
7/16/16 10:00,2555,16.1,3.86,29,11,11,0,0.02,,15,0,23,22,0,0,0,0,0,0,0,0,9.59,0,15,1,8.55863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11,7%,0.00,0.055,0.825,0.08196566,0,0,0,,0,0.0386,0.19,0.106258929,0,0.287228132,0,0.19,,,,,,,
7/16/16 11:00,2556,17.6,2.88,29,11.1,11,-3.220998739,0.02,,12,0,23,22,0,0,0,0,0,0,0,0,10.27,0,12,1,9.23863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11.05,7%,0.00,0.055,0.66,0.08196566,0,0,0,,0,0.0288,0.19,0.103104025,0,0.287228132,0,0.19,,,,,,,
7/16/16 12:00,2557,18.6,2.9,28,11.2,11.1,-3.11029385,0.02,,18,0,23,22,0,0,0,0,0,0,0,0,10.36,0,18,1,9.431688615,0,0.928311385,0,0,3,0,3,0.928311385,3,7,0,0,197,13.54,,,,,,,,,,,,11.15,7%,0.00,0.055,0.99,0.08196566,0,0,0,,0,0.029,0.19,0.10316007,0,0.287228132,0,0.19,,,,,,,
7/16/16 13:00,2558,19.3,2.98,29,11.3,11.2,-3.221752985,0.025,,27,0,23,22,0,0,0,0,0.01,0.482512109,0,0.161916815,10.48,0.035847854,27,1,9.44863218,0,1.03136782,0,0.058194444,3,0.482512109,3.533843185,1.03136782,3.058194444,7,0,0,197,13.54,,,,,,,,,,,,11.25,7%,0.00,0.055,1.485,0.08196566,0.039549424,0.039549424,0.08196566,,0.01755706,0.0298,0.19,0.105281045,0.003335841,0.287228132,0.016715082,0.186664159,,,,,,,
7/16/16 14:00,2559,20.9,3,29,11.4,11.3,-3.222130377,0.025,,32,0,23,22,0,0,0,0,0.01,0.482512109,0,0.16083737,10.63,0.035400742,32,1,9.59863218,0,1.03136782,0,0.058194444,3,0.482512109,3.533843185,1.03136782,3.058194444,7,0,0,197,13.54,,,,,,,,,,,,11.35,7%,0.00,0.055,1.76,0.08196566,0.039549424,0.039549424,0.08196566,,0.014854519,0.03,0.19,0.105322819,0.002822359,0.287228132,0.016715082,0.187177641,,,,,,,
7/16/16 15:00,2560,20.7,2.98,29,11.5,11.4,-3.222507947,0.025,,29,0,23,22,0,0,0,0,0,0,0,0,10.76,0,29,1,9.72863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11.45,7%,0.00,0.055,1.595,0.08196566,0,0,0,,0,0.0298,0.19,0.103387814,0,0.287228132,0,0.19,,,,,,,
7/16/16 16:00,2561,21.2,3.05,29,11.6,11.5,-3.222885698,0.025,,32,0,23,22,0,0,0,0,0.01,0.482512109,0,0.158200692,10.59,0.035374788,32,1,9.55863218,0,1.03136782,0,0.058194444,3,0.482512109,3.533843185,1.03136782,3.058194444,7,0,0,197,13.54,,,,,,,,,,,,11.55,7%,0.00,0.055,1.76,0.08196566,0.039549424,0.039549424,0.08196566,,0.014854519,0.0305,0.19,0.105466327,0.002822359,0.287228132,0.016715082,0.187177641,,,,,,,
7/16/16 17:00,2562,20.6,3.08,28,11.6,11.5,-3.111751708,0.025,,29,0,23,22,0,0,0,0,0,0,0,0,10.82,0,29,1,9.891688615,0,0.928311385,0,0,3,0,3,0.928311385,3,7,0,0,197,13.54,,,,,,,,,,,,11.55,7%,0.00,0.055,1.595,0.08196566,0,0,0,,0,0.0308,0.19,0.103680471,0,0.287228132,0,0.19,,,,,,,
7/16/16 18:00,2563,19.9,2.92,29,11.6,11.6,0,0.025,,29,0,23,22,0,0,0,0,0.01,0.482512109,0,0.165243873,10.83,0.03509179,29,1,9.79863218,0,1.03136782,0,0.058194444,3,0.482512109,3.533843185,1.03136782,3.058194444,7,0,0,197,13.54,,,,,,,,,,,,11.6,7%,0.00,0.055,1.595,0.08196566,0.039549424,0.039549424,0.08196566,,0.016366045,0.0292,0.19,0.10510585,0.003109548,0.287228132,0.016715082,0.186890452,,,,,,,
7/16/16 19:00,2564,19.7,3.01,29,11.5,11.4,-3.222507947,0.025,,11,0,23,22,0,0,0,0,0,0,0,0,7.93,0,11,1,6.89863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11.45,7%,0.00,0.055,0.605,0.08196566,0,0,0,,0,0.0301,0.19,0.103474683,0,0.287228132,0,0.19,,,,,,,
7/16/16 20:00,2565,19.5,2.97,29,11.3,11.3,0,0.025,,8,0,23,22,0,0,0,0,0,0,0,0,7.17,0,8,1,6.13863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11.3,7%,0.00,0.055,0.44,0.08196566,0,0,0,,0,0.0297,0.19,0.103359034,0,0.287228132,0,0.19,,,,,,,
7/16/16 21:00,2566,19.1,2.89,29,11.2,11.2,0,0.02,,7,0,23,22,0,0,0,0,0,0,0,0,7.17,0,7,1,6.13863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11.2,7%,0.00,0.055,0.385,0.08196566,0,0,0,,0,0.0289,0.19,0.103132003,0,0.287228132,0,0.19,,,,,,,
7/16/16 22:00,2567,18.9,2.96,28,11.2,11.1,-3.11029385,0.02,,6,0,23,22,0,0,0,0,0,0,0,0,7.38,0,6,1,6.451688615,0,0.928311385,0,0,3,0,3,0.928311385,3,7,0,0,197,13.54,,,,,,,,,,,,11.15,7%,0.00,0.055,0.33,0.08196566,0,0,0,,0,0.0296,0.19,0.103330344,0,0.287228132,0,0.19,,,,,,,
7/16/16 23:00,2568,18.4,2.9,29,11.1,11,-3.220998739,0.02,,4,0,23,22,0,0,0,0,0,0,0,0,8.23,0,4,1,7.19863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,197,13.54,,,,,,,,,,,,11.05,7%,0.00,0.055,0.22,0.08196566,0,0,0,,0,0.029,0.19,0.10316007,0,0.287228132,0,0.19,,,,,,,
7/17/16,2569,17.3,2.88,29,11,11,0,0.02,,3,0,23,22,0,0,0,0,0,0,0,0,7.87,0,3,1,6.83863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,198,13.60,,,,,,,,,,,,11,7%,0.00,0.055,0.165,0.082040526,0,0,0,,0,0.0288,0.19,0.103104025,0,0.287228132,0,0.19,,,,,,,
7/17/16 1:00,2570,16.8,2.92,29,11,10.9,-3.220621884,0.02,,3,0,23,22,0,0,0,0,0,0,0,0,7.93,0,3,1,6.89863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,198,13.60,,,,,,,,,,,,10.95,7%,0.00,0.055,0.165,0.082040526,0,0,0,,0,0.0292,0.19,0.103216472,0,0.287228132,0,0.19,,,,,,,
7/17/16 2:00,2571,16.2,4.28,29,10.4,10.9,16.09746193,0.025,,3,0,23,22,0,0,0,0,0,0,0,0,7.88,0,3,1,6.84863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,198,13.60,,,,,,,,,,,,10.65,7%,0.00,0.055,0.165,0.082040526,0,0,0,,0,0.0428,0.19,0.107855644,0,0.287228132,0,0.19,,,,,,,
7/17/16 3:00,2572,15.8,3.3,29,10.9,10.9,0,0.025,,4,0,23,22,0,0,0,0,0,0,0,0,7.86,0,4,1,6.82863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,198,13.60,,,,,,,,,,,,10.9,7%,0.00,0.055,0.22,0.082040526,0,0,0,,0,0.033,0.19,0.104355163,0,0.287228132,0,0.19,,,,,,,
7/17/16 4:00,2573,16.2,2.94,28,11,10.9,-3.109565957,0.025,,5,0,23,22,0,0,0,0,0,0,0,0,7.84,0,5,1,6.911688615,0,0.928311385,0,0,3,0,3,0.928311385,3,7,0,0,198,13.60,,,,,,,,,,,,10.95,7%,0.00,0.055,0.275,0.082040526,0,0,0,,0,0.0294,0.19,0.10327323,0,0.287228132,0,0.19,,,,,,,
7/17/16 5:00,2574,15.9,2.85,29,11,10.9,-3.220621884,0.025,,4,0,23,22,0,0,0,0,0,0,0,0,7.07,0,4,1,6.03863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,198,13.60,,,,,,,,,,,,10.95,7%,0.00,0.055,0.22,0.082040526,0,0,0,,0,0.0285,0.19,0.103020629,0,0.287228132,0,0.19,,,,,,,
7/17/16 6:00,2575,15.8,2.89,29,10.9,10.9,0,0.025,,10,0,23,22,0,0,0,0,0,0,0,0,6.83,0,10,1,5.79863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,198,13.60,,,,,,,,,,,,10.9,7%,0.00,0.055,0.55,0.082040526,0,0,0,,0,0.0289,0.19,0.103132003,0,0.287228132,0,0.19,,,,,,,
7/17/16 7:00,2576,15.4,2.95,29,11,11,0,0.025,,8,0,23,22,0,0,0,0,0,0,0,0,6.92,0,8,1,5.88863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,198,13.60,,,,,,,,,,,,11,7%,0.00,0.055,0.44,0.082040526,0,0,0,,0,0.0295,0.19,0.103301742,0,0.287228132,0,0.19,,,,,,,
7/17/16 8:00,2577,15.4,2.9,29,11,10.9,-3.220621884,0.025,,5,0,22,22,0,0,0,0,0,0,0,0,6.89,0,5,1,5.85863218,0,1.03136782,0,0,3,0,3,1.03136782,3,7,0,0,198,13.60,,,,,,,,,,,,10.95,11%,0.00,0.055,0.275,0.082040526,0,0,0,,0,0.029,0.19,0.10316007,0,0.287228132,0,0.19,,,,,,,
